bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Strict,"51.6 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",27ft,"Vallejo, CA",2011 Forest River SS2216,"$3,545",$139,$876,"Year - 2011,Manufacturer - Forest River,Make - SS2216,Class - Toy Hauler,Sleeps - 10,Length - 27.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2011
"Toilet,Shower,Bathroom Sink",Standard,"95.2 miles from Sacramento, CA","CD Player,TV,iPod Docking Station,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31ft,"Coyote, CA",31' Hurricane 31D (Dual Living Room Slid...,,$348,"$1,650","Year - 2007,Class - Class A Motor Home,Sleeps - 8,Length - 31.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
"Shower,Toilet,Bathroom Sink",Strict,"93.3 miles from Sacramento, CA","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",28ft,"San Jose, CA",JG Betty---- 2012 Winnebago 24' Chalet 2...,"$5,000",$165,"$1,140","Year - 2012,Manufacturer - Winnebago,Make - chalet,Class - Class C Motor Home,Sleeps - 5,Fresh water tank - 31.0 gal,Length - 28.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2012
,Strict,"99.2 miles from Sacramento, CA",,,26.0ft,"Morgan Hill, CA",Winter Specials Available Now!,,$105,,"Year - 2019,Manufacturer - Winnebago,Make - Winnebago,Model - 2201DS,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 37.0 gal,Length - 26.0 ft,Height - 10.0 ft",4,,Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Standard,"14.4 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",23.0ft,"Fair Oaks, CA",2017 Forest River RV Rockwood Mini Lite ...,"$2,805",$115,$698,"Year - 2017,Manufacturer - Forest River RV,Make - Rockwood Mini Lite,Model - 2304KS,Class - Travel Trailer,Sleeps - 2,Total Number of Beds - 1,Slides - 1,Fresh water tank - 43.0 gal,Length - 23.0 ft",2,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"74.0 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",30.0ft,"Ceres, CA",Forest river wildcat very clean big sli...,"$2,450",$125,$625,"Year - 2011,Manufacturer - Forest River RV,Make - Wildcat,Model - 282RK,Class - Fifth Wheel,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 200.0 gal,Length - 30.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2011
"Shower,Toilet,Bathroom Sink",Standard,"99.2 miles from Sacramento, CA","TV,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",26ft,"Morgan Hill, CA",2008 Forest River Flagstaff Super Lite,"$2,270",$89,$561,"Year - 2008,Manufacturer - Forest River,Make - Flagstaff super lite,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 31.0 gal,Length - 26.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Standard,"86.7 miles from Sacramento, CA","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24.0ft,"San Mateo, CA",2009 Forest River Salem 24' Fifth Wheel ...,"$2,780",$109,$687,"Year - 2009,Manufacturer - Forest River,Make - Forest River,Model - Salem,Class - Fifth Wheel,Sleeps - 8,Total Number of Beds - 5,Slides - 1,Fresh water tank - 50.0 gal,Length - 24.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2009
"Shower,Toilet,Bathroom Sink",Standard,"79.5 miles from Sacramento, CA","CD Player,TV,iPod Docking Station,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"San Francisco, CA",2008 Airstream Safari,"$3,060",$120,$756,"Year - 2008,Manufacturer - Airstream RV,Make - Sport,Model - 22 Sport,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 30.0 gal,Length - 23.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Standard,"87.5 miles from Sacramento, CA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",28ft,"San Jose, CA",2017 Jayco Baja Special,"$5,355",$210,"$1,323","Year - 2017,Manufacturer - Jayco,Make - Baja Special,Class - Travel Trailer,Sleeps - 10,Length - 28.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"70.4 miles from Sacramento, CA","iPod Docking Station,AM/FM Radio,TV,DVD Player,CD Player","Range (Stove),Microwave,Slide Out,Refrigerator,Kitchen Sink",29.0ft,"Sonora, CA",Grateful bed 2,"$3,800",$169,"$1,000","Year - 2006,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 29G,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 4,Slides - 2,Fresh water tank - 55.0 gal,Length - 29.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2006
"Shower,Bathroom Sink,Toilet",Standard,"79.1 miles from Sacramento, CA","CD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",23ft,"Denair, CA",Eclipse attitude,,$110,,"Year - 2006,Class - Travel Trailer,Sleeps - 6,Fresh water tank - 130.0 gal,Length - 23.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2006
"Shower,Bathroom Sink,Toilet",Standard,"14.4 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",35.0ft,"Fair Oaks, CA",Amazing Family Travel Trailer With Huge ...,,$149,$925,"Year - 2017,Manufacturer - Keystone RV,Make - Springdale,Model - 303BH,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 1,Number of Bunk Beds - 3,Slides - 2,Fresh water tank - 52.0 gal,Length - 35.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Toilet,Bathroom Sink,Shower",Standard,"75.3 miles from Sacramento, CA","CD Player,TV,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink",25ft,"San Francisco, CA",Gypsy Hideaway,"$4,500",$240,"$1,344","Year - 2009,Manufacturer - Airstream,Make - international,Class - Travel Trailer,Sleeps - 6,Length - 25.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2009
"Shower,Toilet",Standard,"97.0 miles from Sacramento, CA",AM/FM Radio,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",16.0ft,"Gardnerville, NV",2016 Jayco Jay Flight,"$2,780",$109,$687,"Year - 2016,Manufacturer - Jayco,Make - Jay Flight SLX,Model - 185RB,Class - Travel Trailer,Sleeps - 3,Total Number of Beds - 2,Fresh water tank - 20.0 gal,Length - 16.0 ft,Height - 9.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet",Strict,"84.0 miles from Sacramento, CA","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",17ft,"San Jose, CA",Your Next Trip Starts Here!!,,$170,"$1,000","Year - 2016,Manufacturer - Mity-Lite,Make - Mighty Lite 16BB,Class - Travel Trailer,Sleeps - 5,Fresh water tank - 25.0 gal,Length - 17.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Strict,"3.5 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",25.0ft,"Sacramento, CA",Caravan 25' Class C Motorhome Four Winds...,,$125,$750,"Year - 2007,Manufacturer - Four Winds RV,Make - Four Winds,Model - 5000,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 25.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2007
,Strict,"99.2 miles from Sacramento, CA",,,26ft,"Morgan Hill, CA",Winter Specials Available Now!,,$250,,"Year - 2017,Manufacturer - Airstream,Make - Flying Cloud 26U (T6600),Class - Travel Trailer,Sleeps - 3,Length - 26.0 ft",3,,Travel Trailer,2017
,Strict,"99.2 miles from Sacramento, CA",,,25ft,"Morgan Hill, CA",Winter Specials Available Now!,,$200,,"Year - 2017,Manufacturer - Thor Motor Coach,Make - Citation 24SS (B0944),Class - Class B Camping Van,Sleeps - 5,Length - 25.0 ft",5,,Class B Camping Van,2017
"Shower,Bathroom Sink,Toilet",Standard,"80.0 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",28ft,"Turlock, CA",Winnebago 28ddbh,,$185,$900,"Year - 2016,Manufacturer - Winnebago,Make - 28DdBh,Class - Travel Trailer,Sleeps - 8,Length - 28.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Bathroom Sink,Toilet",Standard,"97.2 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",26.0ft,"Gardnerville, NV",Adults only pets ok..stationary rental ...,"$5,250",$225,"$1,500","Year - 2014,Manufacturer - Fleetwood RV,Make - Jamboree Sport,Model - 25G,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 55.0 gal,Length - 26.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2014
"Shower,Bathroom Sink,Toilet",Strict,"92.1 miles from Sacramento, CA","CD Player,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",26.0ft,"Gardnerville, NV",Toy Hauler,,$100,$675,"Year - 2006,Manufacturer - GEARBOX,Make - GEARBOX,Model - GEARBOX,Class - Toy Hauler,Sleeps - 6,Length - 26.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2006
"Shower,Toilet,Bathroom Sink",Standard,"88.3 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35ft,"San Jose, CA",2006 Itasca Sunova 34A,"$4,565",$179,"$1,128","Year - 2006,Manufacturer - Itasca,Make - Sunova 34A,Class - Class A Motor Home,Sleeps - 5,Fresh water tank - 72.0 gal,Length - 35.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2006
"Shower,Toilet,Bathroom Sink",Strict,"86.6 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"San Jose, CA",2018 Forest River Forester GTS,"$6,000",$235,"$1,354","Year - 2018,Manufacturer - Forest River RV,Make - Forester TS,Model - 2381,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 4,Length - 30.0 ft,Height - 10.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"96.2 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",23.0ft,"Monte Sereno, CA",2014 Lance (1995 Model),"$3,000",$120,$750,"Year - 2014,Manufacturer - Lance,Make - Lance Travel Trailers,Model - 1995,Class - Travel Trailer,Sleeps - 4,Slides - 1,Fresh water tank - 30.0 gal,Length - 23.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"80.8 miles from Sacramento, CA","TV,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30ft,"Chico, CA",2008 Jayco Eagle,"$3,750",$140,$950,"Year - 2008,Manufacturer - Jayco,Make - Eagle,Class - Fifth Wheel,Sleeps - 5,Fresh water tank - 80.0 gal,Length - 30.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2008
,Standard,"77.0 miles from Sacramento, CA",,,22ft,"San Francisco, CA",2017 Mercedes-Benz Galleria,"$6,222",$244,"$1,537","Year - 2017,Manufacturer - Mercedes-Benz,Make - Galleria,Class - Class B Camping Van,Sleeps - 2,Length - 22.0 ft",2,,Class B Camping Van,2017
Toilet,Strict,"78.2 miles from Sacramento, CA",AM/FM Radio,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",17.0ft,"Twain Harte, CA",2018 Ram Promaster 3500 EXT conversion,"$11,000",$475,"$2,993","Year - 2018,Manufacturer - Bigfoot Industries,Make - Bigfoot 2500 Series,Model - 25B175CB,Class - Travel Trailer,Sleeps - 2,Length - 17.0 ft,Height - 8.0 ft",2,"In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Bathroom Sink,Shower",Standard,"95.2 miles from Sacramento, CA","CD Player,iPod Docking Station,DVD Player,AM/FM Radio","Microwave,Range (Stove),Kitchen Sink,Refrigerator,Slide Out",31ft,"Coyote, CA",31′ Four Winds Hurricane 31H,,$349,"$1,650","Year - 2007,Class - Class A Motor Home,Sleeps - 5,Fresh water tank - 52.0 gal,Length - 31.0 ft",5,"In Dash Air Conditioning,Hot & Cold Water Supply,Roof Air Conditioning",Class A Motor Home,2007
"Bathroom Sink,Toilet,Shower",Standard,"93.4 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Microwave,Kitchen Sink,Refrigerator",21ft,"Campbell, CA",2016 dodge travato,"$5,967",$234,"$1,474","Year - 2016,Manufacturer - dodge,Make - travato,Class - Class B Camping Van,Sleeps - 2,Fresh water tank - 24.0 gal,Length - 21.0 ft",2,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Class B Camping Van,2016
"Shower,Toilet,Bathroom Sink",Standard,"93.8 miles from Sacramento, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",39.0ft,"Winton, CA",2008 Keystone RV Fuzion 370,"$3,825",$150,$945,"Year - 2008,Manufacturer - Keystone RV,Make - Fuzion,Model - 370,Class - Toy Hauler,Sleeps - 10,Total Number of Beds - 4,Slides - 3,Fresh water tank - 137.0 gal,Length - 39.0 ft,Height - 13.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2008
"Shower,Toilet,Bathroom Sink",Standard,"99.4 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",20ft,"Morgan Hill, CA",2018 Winnebago Minnie Drop,,$150,"$1,000","Year - 2018,Manufacturer - Winnebago,Make - Minnie Drop,Class - Travel Trailer,Sleeps - 4,Length - 20.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"93.4 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",27.0ft,"San Jose, CA",2009 Keystone Energy - Haul Your Toys an...,"$3,290",$129,$810,"Year - 2009,Manufacturer - Keystone,Make - Energy,Model - 230FS,Class - Toy Hauler,Sleeps - 10,Length - 27.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2009
"Shower,Toilet",Standard,"89.5 miles from Sacramento, CA",iPod Docking Station,"Refrigerator,Kitchen Sink,Range (Stove)",20ft,"San Jose, CA",2019 winnabago revel,"$8,925",$350,"$2,205","Year - 2019,Manufacturer - winnabago,Make - revel,Class - Class B Camping Van,Sleeps - 2,Fresh water tank - 14.0 gal,Length - 20.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2019
,Standard,"94.9 miles from Sacramento, CA",,,26ft,"Incline Village, NV",2016 Forest River Salem,,$140,$885,"Year - 2016,Manufacturer - Salem by Forest River,Make - T26TBUD,Class - Travel Trailer,Sleeps - 8,Length - 26.0 ft",8,,Travel Trailer,2016
"Bathroom Sink,Toilet,Shower",Strict,"88.2 miles from Sacramento, CA","DVD Player,AM/FM Radio,CD Player,TV","Range (Stove),Microwave,Kitchen Sink,Refrigerator",30ft,"Hilmar, CA",Fifth wheel toy hauler 28 ft,"$1,500",$100,$675,"Year - 2008,Manufacturer - Weekend warrior,Make - Fs2300,Class - Toy Hauler,Sleeps - 8,Length - 30.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2008
"Toilet,Shower,Bathroom Sink",Standard,"91.2 miles from Sacramento, CA","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",29.0ft,"San Jose, CA",Jayco Jay Feather 2019 24BHM,"$5,500",$250,"$1,700","Year - 2019,Manufacturer - Jayco,Make - Jay Feather,Model - 24BHM,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Slides - 1,Length - 29.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"94.3 miles from Sacramento, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"San Jose, CA",2019 Elkridge Extreme Light e326,"$4,199",$169,"$1,099","Year - 2019,Manufacturer - Heartland,Make - ElkRidge Xtreme Lite,Model - 326,Class - Fifth Wheel,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 2,Length - 36.0 ft,Height - 11.0 ft",9,"Hot & Cold Water Supply,Roof Air Conditioning",Fifth Wheel,2019
,Standard,"88.9 miles from Sacramento, CA",,,11ft,"San Jose, CA",2015 4-Star Trailers Jkxs,"$2,652",$104,$655,"Year - 2015,Manufacturer - 4-Star Trailers,Make - Jkxs,Class - Travel Trailer,Sleeps - 4,Length - 11.0 ft",4,,Travel Trailer,2015
,Standard,"88.5 miles from Sacramento, CA",,,16ft,"San Jose, CA",2011 Little Guy 6-Wide,"$2,800",$120,$750,"Year - 2011,Manufacturer - Little Guy,Make - 6 Wide,Class - Travel Trailer,Sleeps - 3,Length - 16.0 ft",3,Roof Air Conditioning,Travel Trailer,2011
"Toilet,Shower,Bathroom Sink",Standard,"95.2 miles from Sacramento, CA","TV,DVD Player","Refrigerator,Range (Stove),Kitchen Sink,Microwave",31ft,"Coyote, CA",31' Jayco Octane Toy Hauler,,$234,"$1,539","Year - 2015,Class - Toy Hauler,Sleeps - 10,Fresh water tank - 102.0 gal,Length - 31.0 ft",10,"In Dash Air Conditioning,Roof Air Conditioning",Toy Hauler,2015
,Strict,"99.2 miles from Sacramento, CA",,,32ft,"Morgan Hill, CA",Winter Specials Available Now!,,$120,$805,"Year - 2019,Manufacturer - Coachmen,Make - Catalina Legacy 273BHSCK (T2771),Class - Travel Trailer,Sleeps - 8,Length - 32.0 ft",8,,Travel Trailer,2019
,Strict,"99.2 miles from Sacramento, CA",,,21ft,"Morgan Hill, CA",2019 Travato 59G,,$175,,"Year - 2019,Manufacturer - Travato,Make - 59G,Class - Class B Camping Van,Sleeps - 2,Length - 21.0 ft",2,,Class B Camping Van,2019
,Strict,"99.2 miles from Sacramento, CA",,,21ft,"Morgan Hill, CA",2019 Winnebago Travato 59K,,$165,"$1,120","Year - 2019,Manufacturer - Winnebago,Make - Travato 59K,Class - Class B Camping Van,Sleeps - 2,Length - 21.0 ft",2,,Class B Camping Van,2019
"Shower,Bathroom Sink,Toilet",Standard,"59.3 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.0ft,"Pinole, CA",Greatness on wheels,"$5,000",$300,"$2,000","Year - 2012,Manufacturer - Thor Motor Coach,Make - Hurricane,Model - 31J,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 30.0 gal,Length - 32.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2012
"Shower,Toilet",Standard,"89.1 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Kitchen Sink,Range (Stove)",9ft,"Menlo Park, CA",2008 Jayco 27BH,"$2,270",$89,$561,"Year - 2008,Manufacturer - Jayco,Make - 27BH,Class - Travel Trailer,Sleeps - 2,Length - 9.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Strict,"3.5 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31.0ft,"Sacramento, CA",CHATEAU SAUVIGNON 31' CLASS C MOTORHOME,,$169,"$1,100","Year - 2009,Manufacturer - Four Winds,Make - Four Winds,Model - Chateau,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 40.0 gal,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2009
"Shower,Bathroom Sink,Toilet",Strict,"96.1 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.0ft,"San Jose, CA",2010 Jamboree Sport! Sleeps 8!,"$6,000",$225,"$1,400","Year - 2010,Manufacturer - Fleetwood RV,Make - Jamboree Sport,Model - 31M,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 4,Slides - 2,Fresh water tank - 35.0 gal,Length - 32.0 ft,Height - 12.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2010
"Shower,Toilet,Bathroom Sink",Standard,"80.8 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",43ft,"Lakeport, CA",2015 Cyclone 3800,"$4,080",$160,"$1,008","Year - 2015,Manufacturer - Cyclone,Make - 3800,Class - Fifth Wheel,Sleeps - 8,Fresh water tank - 100.0 gal,Length - 43.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2015
